nursery_site,species,date,batch_id,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD,climate_region,genus_species,variety,origin,leaf_type,slenderness,MAT,MAP
V,ficus_microcarpa_hilliiflash,6/20/2016,fh_40cm,35,28.385,33.54,1.667,47.317795,1.675024498,1.544068044,0.2219356,1.453088899,1.525563058,Victoria,ficus_microcarpa,hilliiflash,native,evergreen,0.058728202,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_100,100,30.255,48.21,2.123,64.231365,1.807747151,2,0.326949994,1.480797157,1.683137131,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.07017022,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,28.56,32.67,2.229,63.66024,1.803868272,1.255272505,0.348110068,1.455758203,1.514149134,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.078046218,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_50,50,25.785,40.03,1.856,47.85696,1.679945108,1.698970004,0.268577972,1.411367136,1.60238559,Victoria,banksia_integrifolia,NA,native,evergreen,0.071979833,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_40cm,35,24.165,31.085,2.01,48.57165,1.686382857,1.544068044,0.303196057,1.383186799,1.492550872,Victoria,waterhousea_floribunda,NA,native,evergreen,0.08317815,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,20.73,29.345,1.205,24.97965,1.397586349,1.544068044,0.080987047,1.316599302,1.467534114,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.058128316,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_50,50,23.385,31.01,1.826,42.70101,1.630438147,1.698970004,0.261500773,1.368937374,1.491501766,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.078084242,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,22.36,27.415,2.596,58.04656,1.763776487,1.255272505,0.414304688,1.349471799,1.43798825,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.116100179,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_30cm,15,19.475,26.82,1.796,34.9771,1.543783799,1.176091259,0.254306332,1.289477466,1.428458774,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.092220796,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_100,100,46.79155327,55.06761031,2.273,106.3572006,2.026766898,2,0.356599436,1.670167462,1.74089623,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.048577144,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_100,100,33.525,52.99,2.413,80.895825,1.907926108,2,0.382557322,1.525368787,1.72419392,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.071976137,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,9.115,20.06,1.304,11.88596,1.075034264,1.544068044,0.115277591,0.959756673,1.302330929,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.143060889,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_30cm,15,19.995,27.5,1.75,34.99125,1.543959457,1.176091259,0.243038049,1.300921408,1.439332694,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.08752188,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_40cm,35,25.825,34.93,1.947,50.281275,1.701406282,1.544068044,0.289365952,1.41204033,1.543198586,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.075392062,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_40cm,35,26.02,33.645,2.066,53.75732,1.730437609,1.544068044,0.315130317,1.415307292,1.526920533,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.079400461,13.35833333,1085
V,eucalyptus_reticulatus,6/20/2016,er_50,50,21.87,30.155,1.915,41.88105,1.622017561,1.698970004,0.282168778,1.339848783,1.479359333,Victoria,eucalyptus_reticulatus,NA,native,evergreen,0.087562872,13.35833333,1085
V,ficus_microcarpa_hilliiflash,6/20/2016,fh_50,50,18.78,41.06,1.419,26.64882,1.425677983,1.698970004,0.151982395,1.273695588,1.613418945,Victoria,ficus_microcarpa,hilliiflash,native,evergreen,0.075559105,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_40cm,35,22.07,35.155,1.936,42.72752,1.630707686,1.544068044,0.286905353,1.343802333,1.545987102,Victoria,waterhousea_floribunda,NA,native,evergreen,0.087720888,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_100,100,49.97465213,62.70704758,2.479,123.8871626,2.093026306,2,0.394276527,1.69874978,1.797316353,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.049605148,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,14.695,27.64,1.137,16.708215,1.222930055,1.544068044,0.055760465,1.16716959,1.441538039,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.077373256,13.35833333,1085
V,eucalyptus_reticulatus,6/20/2016,er_100,100,30.435,33.385,2.314,70.42659,1.847736661,2,0.364363355,1.483373306,1.523551381,Victoria,eucalyptus_reticulatus,NA,native,evergreen,0.076030885,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_150,150,63.45,82.085,3.764,238.8258,2.378081241,2.176091259,0.575649615,1.802431626,1.914263803,Victoria,waterhousea_floribunda,NA,native,evergreen,0.059322301,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,30.75,34.52,2.654,81.6105,1.911746039,1.255272505,0.423900919,1.48784512,1.538070787,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.086308943,13.35833333,1085
V,eucalyptus_reticulatus,6/20/2016,er_50,50,28.145,33.145,2.167,60.990215,1.785260164,1.698970004,0.335858911,1.449401253,1.520418023,Victoria,eucalyptus_reticulatus,NA,native,evergreen,0.076994138,13.35833333,1085
V,eucalyptus_reticulatus,6/20/2016,er_100,100,30.25,36.405,2.3,69.575,1.842453215,2,0.361727836,1.480725379,1.561161035,Victoria,eucalyptus_reticulatus,NA,native,evergreen,0.076033058,13.35833333,1085
V,angophora_costata,6/20/2016,ac_100,100,56.995,73.68,3.799,216.524005,2.335506052,2,0.579669294,1.755836758,1.867349617,Victoria,angophora_costata,NA,native,evergreen,0.06665497,13.35833333,1085
V,acer_rubrum_octoberglory,6/20/2016,arog_100,100,37.87887646,56.65915974,4.38,165.9094789,2.219871199,2,0.641474111,1.578397089,1.75327013,Victoria,acer_rubrum,octoberglory,non-native,deciduous,0.11563173,13.35833333,1085
V,acer_rubrum_octoberglory,6/20/2016,arog_100,100,39.152116,51.56620156,4.441,173.8745472,2.240236012,2,0.647480773,1.592755239,1.712365142,Victoria,acer_rubrum,octoberglory,non-native,deciduous,0.113429374,13.35833333,1085
V,lophostemon_confertus,6/20/2016,lc_50,50,30.91,40.43,2.899,89.60809,1.95234722,1.698970004,0.462248215,1.490099005,1.606703741,Victoria,lophostemon_confertus,NA,native,evergreen,0.093788418,13.35833333,1085
V,eucalyptus_reticulatus,6/20/2016,er_50,50,26.235,31.86,2.36,61.9146,1.791793072,1.698970004,0.372912003,1.418881069,1.503245771,Victoria,eucalyptus_reticulatus,NA,native,evergreen,0.089956165,13.35833333,1085
V,lophostemon_confertus,6/20/2016,lc_100,100,31.05,40.95,2.128,66.0744,1.820033228,2,0.327971624,1.492061605,1.612253906,Victoria,lophostemon_confertus,NA,native,evergreen,0.068534622,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,15.755,25.965,1.506,23.72703,1.375243379,1.544068044,0.177824972,1.197418408,1.414388327,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.095588702,13.35833333,1085
V,corymbia_ficifolia,6/20/2016,cf_40cm,35,10.435,14.26,1.088,11.35328,1.055121349,1.544068044,0.036628895,1.018492453,1.154119526,Victoria,corymbia_ficifolia,NA,native,evergreen,0.104264494,13.35833333,1085
V,corymbia_ficifolia,6/20/2016,cf_50,50,25.58,33.11,1.764,45.12312,1.654399121,1.698970004,0.246498581,1.40790054,1.519959181,Victoria,corymbia_ficifolia,NA,native,evergreen,0.068960125,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,34.585,51.3,2.443,84.491155,1.926811247,2,0.387923467,1.53888778,1.710117365,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.07063756,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,27.925,36.62,2.19,61.15575,1.786437297,1.255272505,0.340444115,1.445993182,1.56371834,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.078424351,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,36.825,60.285,2.759,101.600175,2.006894456,2,0.4407517,1.566142756,1.780209265,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.074921928,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_50,50,22.675,28.12,2.121,48.093675,1.682087964,1.698970004,0.326540669,1.355547296,1.449015316,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.09353914,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,16.46,26.12,1.379,22.69834,1.355994097,1.544068044,0.139564266,1.216429831,1.416973173,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.083778858,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_40cm,35,22.64,42.265,2.064,46.72896,1.669586115,1.544068044,0.314709693,1.354876423,1.625980873,Victoria,waterhousea_floribunda,NA,native,evergreen,0.091166078,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_50,50,23.5,28.9,1.881,44.2035,1.645456658,1.698970004,0.274388796,1.371067862,1.460897843,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.080042553,13.35833333,1085
V,lophostemon_confertus,6/20/2016,lc_50,50,29.385,40.815,2.982,87.62607,1.942633334,1.698970004,0.474507639,1.468125695,1.610819801,Victoria,lophostemon_confertus,NA,native,evergreen,0.101480347,13.35833333,1085
V,eucalyptus_sideroxylon,6/20/2016,es_50,50,34.765,56.78,2.66,92.4749,1.96602387,1.698970004,0.424881637,1.541142234,1.754195388,Victoria,eucalyptus_sideroxylon,NA,native,evergreen,0.076513735,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_200,200,67.155,79.5,3.462,232.49061,2.366405417,2.301029996,0.539327064,1.827078353,1.900367129,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.051552379,13.35833333,1085
V,melia_azedarach,6/20/2016,ma_200,200,90.76,106.18,3.453,313.39428,2.496091066,2.301029996,0.538196578,1.957894487,2.026042721,Victoria,melia_azedarach,NA,native,deciduous,0.038045394,13.35833333,1085
V,brachychiton_acerifolius_bellapink,6/20/2016,bab_100,100,71.345,123.955,2.751,196.270095,2.292854133,2,0.43949059,1.853363542,2.09326405,Victoria,brachychiton_acerifolius,bellapink,native,deciduous,0.038559114,13.35833333,1085
V,corymbia_maculata,6/20/2016,cm_50,50,19.465,29.215,2.24,43.6016,1.639502426,1.698970004,0.350248018,1.289254408,1.465605891,Victoria,corymbia_maculata,NA,native,evergreen,0.115078346,13.35833333,1085
V,acer_rubrum_octoberglory,6/20/2016,arog_40cm,35,25.32,32.215,2.522,63.85704,1.805208784,1.544068044,0.401745082,1.403463701,1.508058136,Victoria,acer_rubrum,octoberglory,non-native,deciduous,0.099605055,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_150,150,54.85,65.54,3.548,194.6078,2.289160243,2.176091259,0.549983611,1.739176632,1.816506437,Victoria,waterhousea_floribunda,NA,native,evergreen,0.064685506,13.35833333,1085
V,pyrus_calleryana_clevelandselect,6/20/2016,pcc_200,200,78.38,98.53,4.333,339.62054,2.530993948,2.301029996,0.636788689,1.894205259,1.993568483,Victoria,pyrus_calleryana,clevelandselect,non-native,deciduous,0.05528196,13.35833333,1085
V,ficus_microcarpa_hilliiflash,6/20/2016,fh_40cm,35,25.285,29.785,1.529,38.660765,1.587270443,1.544068044,0.184407485,1.402862958,1.473997604,Victoria,ficus_microcarpa,hilliiflash,native,evergreen,0.060470635,13.35833333,1085
V,brachychiton_acerifolius_jerilderiered,6/20/2016,baj_50,50,36.98,86.78,1.142,42.23116,1.625633011,1.698970004,0.057666104,1.567966907,1.938419646,Victoria,brachychiton_acerifolius,jerilderiered,native,deciduous,0.030881558,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_50,50,17.545,29.875,2.222,38.98499,1.590897427,1.698970004,0.346744055,1.244153373,1.475307914,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.126645768,13.35833333,1085
V,eucalyptus_sideroxylon,6/20/2016,es_50,50,30.455,42.51,3.091,94.136405,1.973757609,1.698970004,0.490099005,1.483658604,1.628491105,Victoria,eucalyptus_sideroxylon,NA,native,evergreen,0.101494008,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,22.91,29.79,1.912,43.80392,1.641512977,1.544068044,0.281487888,1.360025089,1.474070503,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.083457006,13.35833333,1085
V,pyrus_calleryana_clevelandselect,6/20/2016,pcc_200,200,83.35,103.495,4.315,359.65525,2.555886404,2.301029996,0.6349808,1.920905604,2.014919369,Victoria,pyrus_calleryana,clevelandselect,non-native,deciduous,0.051769646,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_40cm,35,27.07,30.62,2.043,55.30401,1.742756622,1.544068044,0.310268367,1.432488256,1.486005186,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.075471001,13.35833333,1085
V,brachychiton_acerifolius_jerilderiered,6/20/2016,baj_50,50,35.085,95.02,1.167,40.944195,1.612192337,1.698970004,0.067070856,1.545121481,1.977815026,Victoria,brachychiton_acerifolius,jerilderiered,native,deciduous,0.033262078,13.35833333,1085
V,eucalyptus_sideroxylon,6/20/2016,es_50,50,25.375,38.835,2.265,57.474375,1.759474257,1.698970004,0.355068206,1.404406051,1.589223309,Victoria,eucalyptus_sideroxylon,NA,native,evergreen,0.089261084,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_50,50,29.24,50.625,1.051,30.73124,1.487580084,1.698970004,0.021602716,1.465977368,1.704365036,Victoria,banksia_integrifolia,NA,native,evergreen,0.035943912,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_40cm,35,26.62,37.695,1.987,52.89394,1.723405918,1.544068044,0.298197867,1.425208051,1.576283748,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.074643125,13.35833333,1085
V,tristaniopsis_laurina,6/20/2016,tl_50,50,32.605,49.995,2.245,73.198225,1.86450055,1.698970004,0.351216345,1.513284205,1.698926573,Victoria,tristaniopsis_laurina,NA,native,evergreen,0.06885447,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,37.445,54.64,2.653,99.341585,1.997131085,2,0.42373725,1.573393835,1.737510691,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.070850581,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_40cm,35,24.75,35.595,2.045,50.61375,1.704268516,1.544068044,0.310693312,1.393575203,1.551388997,Victoria,banksia_integrifolia,NA,native,evergreen,0.082626263,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_40cm,35,25.51,42.045,1.655,42.21905,1.625508457,1.544068044,0.218797998,1.406710459,1.623714357,Victoria,banksia_integrifolia,NA,native,evergreen,0.064876519,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,14.87,24.8,1.18,17.5466,1.244192976,1.544068044,0.071882007,1.172310969,1.394451681,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.079354405,13.35833333,1085
V,corymbia_ficifolia,6/20/2016,cf_50,50,24.405,30.1,2.016,49.20048,1.69196934,1.698970004,0.304490528,1.387478812,1.478566496,Victoria,corymbia_ficifolia,NA,native,evergreen,0.082606023,13.35833333,1085
V,lophostemon_confertus,6/20/2016,lc_40cm,35,19.145,34.68,1.745,33.408025,1.523850802,1.544068044,0.241795431,1.282055371,1.540079089,Victoria,lophostemon_confertus,NA,native,evergreen,0.091146513,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_50,50,26.335,45.895,1.55,40.81925,1.610865021,1.698970004,0.190331698,1.420533323,1.661765374,Victoria,banksia_integrifolia,NA,native,evergreen,0.058857034,13.35833333,1085
V,eucalyptus_sideroxylon,6/20/2016,es_50,50,19.88,29,2.334,46.39992,1.666517232,1.698970004,0.368100852,1.29841638,1.462397998,Victoria,eucalyptus_sideroxylon,NA,native,evergreen,0.117404427,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_30cm,15,18.865,26.27,1.811,34.164515,1.53357526,1.176091259,0.25791845,1.27565681,1.419460073,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.09599788,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_40cm,35,23.31,35.75,1.922,44.80182,1.651295657,1.544068044,0.283753383,1.367542274,1.553276046,Victoria,waterhousea_floribunda,NA,native,evergreen,0.082453882,13.35833333,1085
V,tristaniopsis_laurina,6/20/2016,tl_50,50,31.365,46.75,2.167,67.967955,1.832304203,1.698970004,0.335858911,1.496445292,1.669781615,Victoria,tristaniopsis_laurina,NA,native,evergreen,0.06908975,13.35833333,1085
V,corymbia_maculata,6/20/2016,cm_100,100,45.82,61.335,3.925,179.8435,2.254894746,2,0.593839661,1.661055085,1.78770837,Victoria,corymbia_maculata,NA,native,evergreen,0.085661283,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,27.55,35.29,2.58,71.079,1.851741309,1.255272505,0.411619706,1.440121603,1.547651658,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.093647913,13.35833333,1085
V,waterhousea_floribunda,6/20/2016,wf_150,150,72.36,77.765,3.802,275.11272,2.439510671,2.176091259,0.580012113,1.859498558,1.890784176,Victoria,waterhousea_floribunda,NA,native,evergreen,0.052542841,13.35833333,1085
V,banksia_integrifolia,6/20/2016,bi_50,50,28.15,40.425,2.107,59.31205,1.773142935,1.698970004,0.323664536,1.449478399,1.606650029,Victoria,banksia_integrifolia,NA,native,evergreen,0.074849023,13.35833333,1085
V,corymbia_maculata,6/20/2016,cm_50,50,21.91,30.965,2.457,53.83287,1.731047534,1.698970004,0.390405156,1.340642378,1.490871084,Victoria,corymbia_maculata,NA,native,evergreen,0.112140575,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,36.71,64.83,2.649,97.24479,1.987866343,2,0.423081958,1.564784385,1.811776022,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.072160174,13.35833333,1085
V,eucalyptus_sideroxylon,6/20/2016,es_50,50,25.63,36.36,2.688,68.89344,1.838177871,1.698970004,0.429429264,1.408748606,1.560623875,Victoria,eucalyptus_sideroxylon,NA,native,evergreen,0.104877097,13.35833333,1085
V,melia_azedarach,6/20/2016,ma_200,200,85.62535938,102.1774735,3.503,299.9456339,2.477042545,2.301029996,0.544440137,1.932602407,2.00935516,Victoria,melia_azedarach,NA,native,deciduous,0.040910777,13.35833333,1085
V,corymbia_ficifolia,6/20/2016,cf_50,50,34.88,35.515,2.526,88.10688,1.945009822,1.698970004,0.402433346,1.542576476,1.550411819,Victoria,corymbia_ficifolia,NA,native,evergreen,0.072419725,13.35833333,1085
V,lophostemon_confertus,6/20/2016,lc_50,50,29.155,37.655,2.527,73.674685,1.867318288,1.698970004,0.402605242,1.464713046,1.575822652,Victoria,lophostemon_confertus,NA,native,evergreen,0.08667467,13.35833333,1085
V,lagerstroemia_indica_sioux,6/20/2016,lis_100,100,39.78873577,43.60845441,2.812,111.885925,2.048775457,2,0.449015316,1.59976014,1.639570694,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.070673268,13.35833333,1085
V,eucalyptus_leucoxylon_rosea,6/20/2016,elr_40cm,35,15.31,24.055,1.274,19.50494,1.290144619,1.544068044,0.105169428,1.184975191,1.381205361,Victoria,eucalyptus_leucoxylon,rosea,native,evergreen,0.083213586,13.35833333,1085
V,magnolia_grandiflora_littlegem,6/20/2016,mgl_30cm,15,18.475,25.005,1.772,32.7377,1.515048165,1.176091259,0.248463718,1.266584447,1.398026859,Victoria,magnolia_grandiflora,littlegem,non-native,evergreen,0.095913396,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,39.42,63.42,2.833,111.67686,2.047963194,2,0.452246575,1.59571662,1.802226238,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.071867073,13.35833333,1085
V,tristaniopsis_laurina_luscious,6/20/2016,tll_100,100,39.76,54.97,2.978,118.40528,2.073371069,2,0.473924693,1.599446376,1.740125737,Victoria,tristaniopsis_laurina,luscious,native,evergreen,0.074899396,13.35833333,1085
V,pyrus_calleryana_clevelandselect,6/20/2016,pcc_200,200,77.84,101.59,4.099,319.06616,2.503880746,2.301029996,0.612677918,1.891202827,2.00685096,Victoria,pyrus_calleryana,clevelandselect,non-native,deciduous,0.052659301,13.35833333,1085
V,lagerstroemia_indica_natchez,6/20/2016,lin_33cm,18,29.34,34.885,2.847,83.53098,1.921847577,1.255272505,0.454387467,1.46746011,1.542638727,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.097034765,13.35833333,1085
V,acer_rubrum_octoberglory,6/20/2016,arog_100,100,42.97183463,51.56620156,4.488,192.8575938,2.285236744,2,0.652052848,1.633183896,1.712365142,Victoria,acer_rubrum,octoberglory,non-native,deciduous,0.104440502,13.35833333,1085
